!gpa-version: 1.1																											
!CVS Version: Revision: 																											
!GOC Validation Date: 06/14/2019																											
!Submission Date: 06/13/2019																											
!																																																				
! GOC version of this file.																											
!																											
!																											
!Project_name: CACAO GONUTS																											
!URL: gowiki.tamu.edu																											
!Contact Email: jimhu@tamu.edu																											
!																											
UniProt	Q7YRI2	involved_in	GO:0090290	PMID:11874237	IDA			2011-09-21	CACAO		comment=CACAO_COMMENT:The authors showed that treatment with PTHrP increased osteoclast proliferation. Figure 1.|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1985|comment=CACAO_GONUTS_USER:SBowers	positive regulation of osteoclast proliferation	biological_process	9860.0	Eukaryota	9860.0	Eukaryota	Metazoa	Chordata	Mammalia	<not present>	Cervidae	Cervus	Cervus elaphus (Red deer)	Cervus elaphus	SBowers	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1985
UniProt	P0ABY9	involved_in	GO:0051782	PMID:21498760	IMP			2011-09-22	CACAO		comment=CACAO_COMMENT:Table 3 and Fig. 2A|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1987|comment=CACAO_GONUTS_USER:BISON	negative regulation of cell division	biological_process	83334.0	Bacteria	83334.0	Bacteria	<not present>	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli O157:H7	Escherichia coli	BISON	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1987
UniProt	P04090	involved_in	GO:0010628	PMID:11459784	IDA			2011-09-22	CACAO		comment=CACAO_COMMENT:In figure 1, the authors demonstrate that the addition of human relaxin stimulates the expression of pro-MMP-1 at both the mRNA and protein level. |comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1989|comment=CACAO_GONUTS_USER:JmicG	positive regulation of gene expression	biological_process	9606.0	Eukaryota	9606.0	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens (Human)	Homo sapiens	JmicG	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1989
UniProt	P0A6A3	involved_in	GO:0006083	PMID:21941	IMP			2011-09-22	CACAO		comment=CACAO_COMMENT:Fig 1: showed decreased acetate production in the mutant phenotype.|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1990|comment=CACAO_GONUTS_USER:BISON2	acetate metabolic process	biological_process	83333.0	Bacteria	83333.0	Bacteria	<not present>	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli (strain K12)	Escherichia coli	BISON2	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1990
UniProt	P0A9M8	involved_in	GO:0006083	PMID:21941	IMP			2011-09-23	CACAO		comment=CACAO_COMMENT:Fig 1: Showed decreased acetate production in mutant phenotype.|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1991|comment=CACAO_GONUTS_USER:BISON2	acetate metabolic process	biological_process	83333.0	Bacteria	83333.0	Bacteria	<not present>	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli (strain K12)	Escherichia coli	BISON2	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1991
UniProt	P02829	involved_in	GO:0032204	PMID:21829731	IMP			2011-09-22	CACAO		comment=CACAO_COMMENT:Figure 1B.|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1992|comment=CACAO_GONUTS_USER:Jeang	regulation of telomere maintenance	biological_process	559292.0	Eukaryota	559292.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Saccharomyces cerevisiae	Jeang	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1992
UniProt	P26660	involved_in	GO:0016032	PMID:17634240	IMP			2011-09-23	CACAO		comment=CACAO_COMMENT:Figure 5|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1996|comment=CACAO_GONUTS_USER:Sakurascorpion	viral process	biological_process	11113.0	Viruses	11113.0	Viruses	<not present>	<not present>	<not present>	<not present>	Flaviviridae	Hepacivirus	Hepatitis C virus genotype 2a (isolate HC-J6) (HCV)	Hepacivirus C	Sakurascorpion	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1996
UniProt	P22301	involved_in	GO:0060302	PMID:9847016	IMP			2011-09-23	CACAO		comment=CACAO_COMMENT:Figures 1-3|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1998|comment=CACAO_GONUTS_USER:CourtneyHunter	negative regulation of cytokine activity	biological_process	9606.0	Eukaryota	9606.0	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens (Human)	Homo sapiens	CourtneyHunter	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1998
UniProt	Q90460	involved_in	GO:0060536	PMID:21073867	IMP			2011-09-23	CACAO		comment=CACAO_COMMENT:5 dpf alcama morphants are characterized by a protruding lower jaw, cardiac edema and absence of swim bladder (Fig. 1G and I). Alcian blue staining of 5 dpf larvae revealed that the percentage of individuals with affected cartilage was equivalent in wild-type (WT) and the p53−/− mutant lines. alcama RNA can rescue the ventral cartilage defect caused by alcama knockdown (Fig. S1). Mc and ch are fused to their respective dorsal elements, palatoquadrate (pq) and hyosymplectic (hm) (Fig. C).|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1999|comment=CACAO_GONUTS_USER:Tamieka	cartilage morphogenesis	biological_process	7955.0	Eukaryota	7955.0	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Danio	Danio rerio (Zebrafish) (Brachydanio rerio)	Danio rerio	Tamieka	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/1999
UniProt	P08877	involved_in	GO:0043610	PMID:8195089	IMP			2011-09-23	CACAO		comment=CACAO_COMMENT:Table 2 shows enzyme activity for gluconate kinase not repressed in mutant|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2000|comment=CACAO_GONUTS_USER:Helioslaw	regulation of carbohydrate utilization	biological_process	224308.0	Bacteria	224308.0	Bacteria	<not present>	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis (strain 168)	Bacillus subtilis	Helioslaw	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2000
UniProt	Q5U5M8	enables	GO:0008320	PMID:16837549	IMP			2011-09-23	CACAO		comment=CACAO_COMMENT:Fig 6 clearly shows the role of BLOC-1 in transporting Tyrp-1 across the cell membrane by contrasting cells with and cells without the BLOC-1 protein|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2001|comment=CACAO_GONUTS_USER:AlexFrancis	protein transmembrane transporter activity	molecular_function	10090.0	Eukaryota	10090.0	Eukaryota	Metazoa	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus (Mouse)	Mus musculus	AlexFrancis	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2001
UniProt	O34994	involved_in	GO:0045013	PMID:15720552	IMP			2011-09-23	CACAO		comment=CACAO_COMMENT:Table 1 shows that mutant CcpN more fully expressed gabB leading to the conclusion that CcpN acts as a negative regulator of gapB transcription|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2002|comment=CACAO_GONUTS_USER:Helioslaw	carbon catabolite repression of transcription	biological_process	224308.0	Bacteria	224308.0	Bacteria	<not present>	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis (strain 168)	Bacillus subtilis	Helioslaw	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2002
UniProt	P0A6A3	involved_in	GO:0044011	PMID:12753190	IMP			2011-09-23	CACAO		comment=CACAO_COMMENT:Fig. 6: formation of microcolonies and pellicle|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2003|comment=CACAO_GONUTS_USER:BISON2	single-species biofilm formation on inanimate substrate	biological_process	83333.0	Bacteria	83333.0	Bacteria	<not present>	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli (strain K12)	Escherichia coli	BISON2	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2003
UniProt	P01348	involved_in	GO:2000344	PMID:16926527	IDA			2011-09-23	CACAO		comment=CACAO_COMMENT:In figure 1, the authors demonstrate that the addition of porcine relaxin increased the proportion of live boar spermatozoa that had undergone the acrosome reaction.|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2004|comment=CACAO_GONUTS_USER:JmicG	positive regulation of acrosome reaction	biological_process	9823.0	Eukaryota	9823.0	Eukaryota	Metazoa	Chordata	Mammalia	<not present>	Suidae	Sus	Sus scrofa (Pig)	Sus scrofa	JmicG	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2004
UniProt	P04090	involved_in	GO:0045766	PMID:16049981	IMP			2011-09-24	CACAO		comment=CACAO_COMMENT:In figure 8, the authors demonstrate that tumors, comprised of human prostate tumor cells, had greater microvessel density when made to overexpress human relaxin. |comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2005|comment=CACAO_GONUTS_USER:JmicG	positive regulation of angiogenesis	biological_process	9606.0	Eukaryota	9606.0	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens (Human)	Homo sapiens	JmicG	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2005
UniProt	Q06904	enables	GO:0000155	PMID:16882723	IMP			2011-09-23	CACAO		comment=CACAO_COMMENT:Figure 1, 2, 3. Table 1\nSasA-RpaA acts as a 2-component regulatory system that uses a signal from phosphorylated kaiC. |comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2007|comment=CACAO_GONUTS_USER:Lrodgers	phosphorelay sensor kinase activity	molecular_function	1140.0	Bacteria	1140.0	Bacteria	<not present>	Cyanobacteria	<not present>	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus elongatus (strain PCC 7942) (Anacystis nidulans R2)	Synechococcus elongatus	Lrodgers	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2007
UniProt	Q79PF4	involved_in	GO:0070297	PMID:16882723	IDA			2011-09-23	CACAO		comment=CACAO_COMMENT:Figure 3a,b|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2008|comment=CACAO_GONUTS_USER:Lrodgers	regulation of phosphorelay signal transduction system	biological_process	1140.0	Bacteria	1140.0	Bacteria	<not present>	Cyanobacteria	<not present>	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus elongatus (strain PCC 7942) (Anacystis nidulans R2)	Synechococcus elongatus	Lrodgers	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2008
UniProt	E0TZB4	part_of	GO:0030428	PMID:18573169	IDA			2011-09-25	CACAO		comment=CACAO_COMMENT:Figure 1.|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2010|comment=CACAO_GONUTS_USER:Nkogekar	cell septum	cellular_component	655816.0	Bacteria	655816.0	Bacteria	<not present>	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis subsp	Bacillus subtilis	Nkogekar	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2010
UniProt	E0TZB5	part_of	GO:0009295	PMID:18573169	IMP			2011-09-25	CACAO		comment=CACAO_COMMENT:Figure 5.|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2011|comment=CACAO_GONUTS_USER:Nkogekar	nucleoid	cellular_component	655816.0	Bacteria	655816.0	Bacteria	<not present>	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis subsp	Bacillus subtilis	Nkogekar	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2011
UniProt	E0TZB5	involved_in	GO:0006355	PMID:18573169	IEP			2011-09-25	CACAO		comment=CACAO_COMMENT:Figure 6B.|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2012|comment=CACAO_GONUTS_USER:Nkogekar	regulation of transcription, DNA-templated	biological_process	655816.0	Bacteria	655816.0	Bacteria	<not present>	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis subsp	Bacillus subtilis	Nkogekar	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2012
UniProt	P17865	part_of	GO:0030428	PMID:18573169	IDA			2011-09-23	CACAO		comment=CACAO_COMMENT:Fig. 1|comment=CACAO_GONUTS_URL:http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2014|comment=CACAO_GONUTS_USER:Nkogekar	cell septum	cellular_component	224308.0	Bacteria	224308.0	Bacteria	<not present>	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis (strain 168)	Bacillus subtilis	Nkogekar	http://gowiki.tamu.edu/wiki/index.php/Special:CACAO/annotation/2014
